period,org_code,parent_org,org_name,aande_attendances_type_1,aande_attendances_type_2,aande_attendances_other_aande_department,attendances_over_4hrs_type_1,attendances_over_4hrs_type_2,attendances_over_4hrs_other_department,patients_who_have_waited_4_12_hs_from_dta_to_admission,patients_who_have_waited_12plus_hrs_from_dta_to_admission,emergency_admissions_via_aande___type_1,emergency_admissions_via_aande___type_2,emergency_admissions_via_aande___other_aande_department,other_emergency_admissions,source_file,aande_attendances_booked_appointments_type_1,aande_attendances_booked_appointments_type_2,aande_attendances_booked_appointments_other_department,attendances_over_4hrs_booked_appointments_type_1,attendances_over_4hrs_booked_appointments_type_2,attendances_over_4hrs_booked_appointments_other_department,total_attendances,total_booked_attendances,total_over_4hrs,total_booked_over_4hrs,total_dta_waits,total_emergency_admissions,over_4hr_rate,booked_over_4hr_rate,admission_rate
2021-02-01,Y03007,NHS ENGLAND MIDLANDS ,ERDINGTON GP HEALTH & WELLBEING WIC,0,0,0,0,0,0,0,0,0,0,0,0,February-2021-revised-280421-df123.csv,0.0,0.0,885.0,0.0,0.0,0.0,0,885.0,0,0.0,0,0,0.0,0.0,0.0
2021-03-01,Y03007,NHS ENGLAND MIDLANDS ,ERDINGTON GP HEALTH & WELLBEING WIC,0,0,0,0,0,0,0,0,0,0,0,0,March-2021-revised-280421-ce435.csv,0.0,0.0,1419.0,0.0,0.0,0.0,0,1419.0,0,0.0,0,0,0.0,0.0,0.0
2021-04-01,Y03007,NHS ENGLAND MIDLANDS ,ERDINGTON GP HEALTH & WELLBEING WIC,0,0,0,0,0,0,0,0,0,0,0,0,April-2021-revised-120522-ABC456.csv,0.0,0.0,1861.0,0.0,0.0,0.0,0,1861.0,0,0.0,0,0,0.0,0.0,0.0
2021-05-01,Y03007,NHS ENGLAND MIDLANDS ,ERDINGTON GP HEALTH & WELLBEING WIC,0,0,0,0,0,0,0,0,0,0,0,0,May-2021-revised-120522-DEF678.csv,0.0,0.0,2232.0,0.0,0.0,0.0,0,2232.0,0,0.0,0,0,0.0,0.0,0.0
2021-06-01,Y03007,NHS ENGLAND MIDLANDS ,ERDINGTON GP HEALTH & WELLBEING WIC,0,0,0,0,0,0,0,0,0,0,0,0,June-2021-revised-120522-GHI999.csv,0.0,0.0,1926.0,0.0,0.0,0.0,0,1926.0,0,0.0,0,0,0.0,0.0,0.0
2021-07-01,Y03007,NHS ENGLAND MIDLANDS ,ERDINGTON GP HEALTH & WELLBEING WIC,0,0,0,0,0,0,0,0,0,0,0,0,July-2021-revised-120522-CBA304.csv,0.0,0.0,2258.0,0.0,0.0,0.0,0,2258.0,0,0.0,0,0,0.0,0.0,0.0
2021-08-01,Y03007,NHS ENGLAND MIDLANDS ,ERDINGTON GP HEALTH & WELLBEING WIC,0,0,0,0,0,0,0,0,0,0,0,0,August-2021-revised-120522-CCC324.csv,0.0,0.0,2138.0,0.0,0.0,0.0,0,2138.0,0,0.0,0,0,0.0,0.0,0.0
2021-09-01,Y03007,NHS ENGLAND MIDLANDS ,ERDINGTON GP HEALTH & WELLBEING WIC,0,0,0,0,0,0,0,0,0,0,0,0,September-2021-revised-120522-TSU879.csv,0.0,0.0,2262.0,0.0,0.0,0.0,0,2262.0,0,0.0,0,0,0.0,0.0,0.0
2021-10-01,Y03007,NHS ENGLAND MIDLANDS ,ERDINGTON GP HEALTH & WELLBEING WIC,0,0,0,0,0,0,0,0,0,0,0,0,October-2021-revised-120522-aaa111.csv,0.0,0.0,2482.0,0.0,0.0,0.0,0,2482.0,0,0.0,0,0,0.0,0.0,0.0
2021-11-01,Y03007,NHS ENGLAND MIDLANDS ,ERDINGTON GP HEALTH & WELLBEING WIC,0,0,0,0,0,0,0,0,0,0,0,0,November-2021-revised-120522-CDE131.csv,0.0,0.0,2162.0,0.0,0.0,0.0,0,2162.0,0,0.0,0,0,0.0,0.0,0.0
2021-12-01,Y03007,NHS ENGLAND MIDLANDS ,ERDINGTON GP HEALTH & WELLBEING WIC,0,0,0,0,0,0,0,0,0,0,0,0,December-2021-revised-120522-abc323.csv,0.0,0.0,2131.0,0.0,0.0,0.0,0,2131.0,0,0.0,0,0,0.0,0.0,0.0
2022-01-01,Y03007,NHS ENGLAND MIDLANDS ,ERDINGTON GP HEALTH & WELLBEING WIC,0,0,0,0,0,0,0,0,0,0,0,0,January-2022-revised-120522-bbb333.csv,0.0,0.0,1706.0,0.0,0.0,0.0,0,1706.0,0,0.0,0,0,0.0,0.0,0.0
2022-02-01,Y03007,NHS ENGLAND MIDLANDS ,ERDINGTON GP HEALTH & WELLBEING WIC,0,0,0,0,0,0,0,0,0,0,0,0,February-2022-revised-120522-cag124.csv,0.0,0.0,1553.0,0.0,0.0,0.0,0,1553.0,0,0.0,0,0,0.0,0.0,0.0
2022-03-01,Y03007,NHS ENGLAND MIDLANDS ,ERDINGTON GP HEALTH & WELLBEING WIC,0,0,0,0,0,0,0,0,0,0,0,0,March-2022-revised-120522-cab316.csv,0.0,0.0,1601.0,0.0,0.0,0.0,0,1601.0,0,0.0,0,0,0.0,0.0,0.0
2022-04-01,Y03007,NHS ENGLAND MIDLANDS ,ERDINGTON GP HEALTH & WELLBEING WIC,0,0,0,0,0,0,0,0,0,0,0,0,April-2022-revised-130624-F4scP.csv,0.0,0.0,1701.0,0.0,0.0,0.0,0,1701.0,0,0.0,0,0,0.0,0.0,0.0
2022-05-01,Y03007,NHS ENGLAND MIDLANDS ,ERDINGTON GP HEALTH & WELLBEING WIC,0,0,0,0,0,0,0,0,0,0,0,0,May-2022-revised-110523-bbb222.csv,0.0,0.0,1618.0,0.0,0.0,0.0,0,1618.0,0,0.0,0,0,0.0,0.0,0.0
2022-06-01,Y03007,NHS ENGLAND MIDLANDS ,ERDINGTON GP HEALTH & WELLBEING WIC,0,0,0,0,0,0,0,0,0,0,0,0,June-2022-revised-110523-ccc333.csv,0.0,0.0,1815.0,0.0,0.0,0.0,0,1815.0,0,0.0,0,0,0.0,0.0,0.0
2022-07-01,Y03007,NHS ENGLAND MIDLANDS ,ERDINGTON GP HEALTH & WELLBEING WIC,0,0,0,0,0,0,0,0,0,0,0,0,July-2022-revised-110523-ddd444.csv,0.0,0.0,1942.0,0.0,0.0,0.0,0,1942.0,0,0.0,0,0,0.0,0.0,0.0
2022-08-01,Y03007,NHS ENGLAND MIDLANDS ,ERDINGTON GP HEALTH & WELLBEING WIC,0,0,0,0,0,0,0,0,0,0,0,0,August-2022-revised-110523-eee555.csv,0.0,0.0,1767.0,0.0,0.0,0.0,0,1767.0,0,0.0,0,0,0.0,0.0,0.0
2022-09-01,Y03007,NHS ENGLAND MIDLANDS ,ERDINGTON GP HEALTH & WELLBEING WIC,0,0,0,0,0,0,0,0,0,0,0,0,September-2022-revised-110523-fff666.csv,0.0,0.0,1700.0,0.0,0.0,0.0,0,1700.0,0,0.0,0,0,0.0,0.0,0.0
2022-10-01,Y03007,NHS ENGLAND MIDLANDS ,ERDINGTON GP HEALTH & WELLBEING WIC,0,0,0,0,0,0,0,0,0,0,0,0,October-2022-revised-110523-ggg777.csv,0.0,0.0,2076.0,0.0,0.0,0.0,0,2076.0,0,0.0,0,0,0.0,0.0,0.0
2022-11-01,Y03007,NHS ENGLAND MIDLANDS ,ERDINGTON GP HEALTH & WELLBEING WIC,0,0,0,0,0,0,0,0,0,0,0,0,November-2022-revised-110523-hhh888.csv,0.0,0.0,1998.0,0.0,0.0,0.0,0,1998.0,0,0.0,0,0,0.0,0.0,0.0
2022-12-01,Y03007,NHS ENGLAND MIDLANDS ,ERDINGTON GP HEALTH & WELLBEING WIC,0,0,0,0,0,0,0,0,0,0,0,0,December-2022-revised-110523-iii999.csv,0.0,0.0,2425.0,0.0,0.0,0.0,0,2425.0,0,0.0,0,0,0.0,0.0,0.0
2023-01-01,Y03007,NHS ENGLAND MIDLANDS ,ERDINGTON GP HEALTH & WELLBEING WIC,0,0,0,0,0,0,0,0,0,0,0,0,January-2023-revised-110523-jjj10a.csv,0.0,0.0,1978.0,0.0,0.0,0.0,0,1978.0,0,0.0,0,0,0.0,0.0,0.0
2023-02-01,Y03007,NHS ENGLAND MIDLANDS ,ERDINGTON GP HEALTH & WELLBEING WIC,0,0,0,0,0,0,0,0,0,0,0,0,February-2023-revised-110523-kkk11b.csv,0.0,0.0,1791.0,0.0,0.0,0.0,0,1791.0,0,0.0,0,0,0.0,0.0,0.0
2023-03-01,Y03007,NHS ENGLAND MIDLANDS ,ERDINGTON GP HEALTH & WELLBEING WIC,0,0,0,0,0,0,0,0,0,0,0,0,March-2023-revised-110523-lll12c.csv,0.0,0.0,1792.0,0.0,0.0,0.0,0,1792.0,0,0.0,0,0,0.0,0.0,0.0
2023-04-01,Y03007,NHS ENGLAND MIDLANDS ,ERDINGTON GP HEALTH & WELLBEING WIC,0,0,0,0,0,0,0,0,0,0,0,0,April-2023-revised-130624-defv1.csv,0.0,0.0,1967.0,0.0,0.0,0.0,0,1967.0,0,0.0,0,0,0.0,0.0,0.0
2023-05-01,Y03007,NHS ENGLAND MIDLANDS ,ERDINGTON GP HEALTH & WELLBEING WIC,0,0,0,0,0,0,0,0,0,0,0,0,May-2023-revised-130624-aaabbdd.csv,0.0,0.0,1826.0,0.0,0.0,0.0,0,1826.0,0,0.0,0,0,0.0,0.0,0.0
2023-06-01,Y03007,NHS ENGLAND MIDLANDS ,ERDINGTON GP HEALTH & WELLBEING WIC,0,0,0,0,0,0,0,0,0,0,0,0,June-2023-revised-130624-ndcvf47.csv,0.0,0.0,1694.0,0.0,0.0,0.0,0,1694.0,0,0.0,0,0,0.0,0.0,0.0
2023-07-01,Y03007,NHS ENGLAND MIDLANDS ,ERDINGTON GP HEALTH & WELLBEING WIC,0,0,0,0,0,0,0,0,0,0,0,0,July-2023-revised-130624-ign340.csv,0.0,0.0,2379.0,0.0,0.0,0.0,0,2379.0,0,0.0,0,0,0.0,0.0,0.0
2023-08-01,Y03007,NHS ENGLAND MIDLANDS ,ERDINGTON GP HEALTH & WELLBEING WIC,0,0,0,0,0,0,0,0,0,0,0,0,August-2023-revised-130624-ndx091.csv,0.0,0.0,1826.0,0.0,0.0,0.0,0,1826.0,0,0.0,0,0,0.0,0.0,0.0
2023-09-01,Y03007,NHS ENGLAND MIDLANDS ,ERDINGTON GP HEALTH & WELLBEING WIC,0,0,0,0,0,0,0,0,0,0,0,0,September-2023-revised-130624-odh304.csv,0.0,0.0,1818.0,0.0,0.0,0.0,0,1818.0,0,0.0,0,0,0.0,0.0,0.0
2023-10-01,Y03007,NHS ENGLAND MIDLANDS ,ERDINGTON GP HEALTH & WELLBEING WIC,0,0,0,0,0,0,0,0,0,0,0,0,October-2023-revised-130624-nbe280.csv,0.0,0.0,2092.0,0.0,0.0,0.0,0,2092.0,0,0.0,0,0,0.0,0.0,0.0
2023-11-01,Y03007,NHS ENGLAND MIDLANDS ,ERDINGTON GP HEALTH & WELLBEING WIC,0,0,0,0,0,0,0,0,0,0,0,0,November-2023-revised-130624-vmw208.csv,0.0,0.0,2105.0,0.0,0.0,0.0,0,2105.0,0,0.0,0,0,0.0,0.0,0.0
2023-12-01,Y03007,NHS ENGLAND MIDLANDS ,ERDINGTON GP HEALTH & WELLBEING WIC,0,0,0,0,0,0,0,0,0,0,0,0,December-2023-revised-130624-nbe280.csv,0.0,0.0,2368.0,0.0,0.0,0.0,0,2368.0,0,0.0,0,0,0.0,0.0,0.0
2024-01-01,Y03007,NHS ENGLAND MIDLANDS ,ERDINGTON GP HEALTH & WELLBEING WIC,0,0,0,0,0,0,0,0,0,0,0,0,January-2024-revised-130624-ddff.csv,0.0,0.0,2208.0,0.0,0.0,0.0,0,2208.0,0,0.0,0,0,0.0,0.0,0.0
2024-02-01,Y03007,NHS ENGLAND MIDLANDS ,ERDINGTON GP HEALTH & WELLBEING WIC,0,0,0,0,0,0,0,0,0,0,0,0,February-2024-revised-130624-ef123ty.csv,0.0,0.0,2007.0,0.0,0.0,0.0,0,2007.0,0,0.0,0,0,0.0,0.0,0.0
2024-03-01,Y03007,NHS ENGLAND MIDLANDS ,ERDINGTON GP HEALTH & WELLBEING WIC,0,0,0,0,0,0,0,0,0,0,0,0,March-2024-revised-130624-abcdef123.csv,0.0,0.0,2181.0,0.0,0.0,0.0,0,2181.0,0,0.0,0,0,0.0,0.0,0.0
2024-04-01,Y03007,NHS ENGLAND MIDLANDS ,ERDINGTON GP HEALTH & WELLBEING WIC,0,0,0,0,0,0,0,0,0,0,0,0,Monthly-AE-April-2024-revised.csv,0.0,0.0,2053.0,0.0,0.0,0.0,0,2053.0,0,0.0,0,0,0.0,0.0,0.0
2024-05-01,Y03007,NHS ENGLAND MIDLANDS ,ERDINGTON GP HEALTH & WELLBEING WIC,0,0,0,0,0,0,0,0,0,0,0,0,Monthly-AE-May-2024.csv,0.0,0.0,2107.0,0.0,0.0,0.0,0,2107.0,0,0.0,0,0,0.0,0.0,0.0
2024-06-01,Y03007,NHS ENGLAND MIDLANDS ,ERDINGTON GP HEALTH & WELLBEING WIC,0,0,0,0,0,0,0,0,0,0,0,0,Monthly-AE-June-2024.csv,0.0,0.0,2097.0,0.0,0.0,0.0,0,2097.0,0,0.0,0,0,0.0,0.0,0.0
2024-07-01,Y03007,NHS ENGLAND MIDLANDS ,ERDINGTON GP HEALTH & WELLBEING WIC,0,0,0,0,0,0,0,0,0,0,0,0,Monthly-AE-July-2024-revised.csv,0.0,0.0,2218.0,0.0,0.0,0.0,0,2218.0,0,0.0,0,0,0.0,0.0,0.0
2024-08-01,Y03007,NHS ENGLAND MIDLANDS ,ERDINGTON GP HEALTH & WELLBEING WIC,0,0,0,0,0,0,0,0,0,0,0,0,Monthly-AE-August-2024.csv,0.0,0.0,1942.0,0.0,0.0,0.0,0,1942.0,0,0.0,0,0,0.0,0.0,0.0
2024-09-01,Y03007,NHS ENGLAND MIDLANDS ,ERDINGTON GP HEALTH & WELLBEING WIC,0,0,0,0,0,0,0,0,0,0,0,0,Monthly-AE-September-2024.csv,0.0,0.0,2093.0,0.0,0.0,0.0,0,2093.0,0,0.0,0,0,0.0,0.0,0.0
2024-10-01,Y03007,NHS ENGLAND MIDLANDS ,ERDINGTON GP HEALTH & WELLBEING WIC,0,0,0,0,0,0,0,0,0,0,0,0,Monthly-AE-October-2024-revised.csv,0.0,0.0,2637.0,0.0,0.0,0.0,0,2637.0,0,0.0,0,0,0.0,0.0,0.0
2024-11-01,Y03007,NHS ENGLAND MIDLANDS ,ERDINGTON GP HEALTH & WELLBEING WIC,0,0,0,0,0,0,0,0,0,0,0,0,Monthly-AE-November-2024-revised.csv,0.0,0.0,2520.0,0.0,0.0,0.0,0,2520.0,0,0.0,0,0,0.0,0.0,0.0
2024-12-01,Y03007,NHS ENGLAND MIDLANDS ,ERDINGTON GP HEALTH & WELLBEING WIC,0,0,0,0,0,0,0,0,0,0,0,0,Monthly-AE-December-2024.csv,0.0,0.0,2525.0,0.0,0.0,0.0,0,2525.0,0,0.0,0,0,0.0,0.0,0.0
2025-01-01,Y03007,NHS ENGLAND MIDLANDS ,ERDINGTON GP HEALTH & WELLBEING WIC,0,0,0,0,0,0,0,0,0,0,0,0,Monthly-AE-January-2025.csv,0.0,0.0,2337.0,0.0,0.0,0.0,0,2337.0,0,0.0,0,0,0.0,0.0,0.0
2025-02-01,Y03007,NHS ENGLAND MIDLANDS ,ERDINGTON GP HEALTH & WELLBEING WIC,0,0,0,0,0,0,0,0,0,0,0,0,Monthly-AE-February-2025-revised.csv,0.0,0.0,1637.0,0.0,0.0,0.0,0,1637.0,0,0.0,0,0,0.0,0.0,0.0
2025-03-01,Y03007,NHS ENGLAND MIDLANDS ,ERDINGTON GP HEALTH & WELLBEING WIC,0,0,0,0,0,0,0,0,0,0,0,0,Monthly-AE-March-2025.csv,0.0,0.0,1942.0,0.0,0.0,0.0,0,1942.0,0,0.0,0,0,0.0,0.0,0.0
2025-04-01,Y03007,NHS ENGLAND MIDLANDS ,ERDINGTON GP HEALTH & WELLBEING WIC,0,0,0,0,0,0,0,0,0,0,0,0,April-2025-CSV-revised.csv,0.0,0.0,2022.0,0.0,0.0,0.0,0,2022.0,0,0.0,0,0,0.0,0.0,0.0
2025-05-01,Y03007,NHS ENGLAND MIDLANDS ,ERDINGTON GP HEALTH & WELLBEING WIC,0,0,0,0,0,0,0,0,0,0,0,0,May-2025-CSV-revised.csv,0.0,0.0,2082.0,0.0,0.0,0.0,0,2082.0,0,0.0,0,0,0.0,0.0,0.0
2025-06-01,Y03007,NHS ENGLAND MIDLANDS ,ERDINGTON GP HEALTH & WELLBEING WIC,0,0,0,0,0,0,0,0,0,0,0,0,June-2025-CSV-revised.csv,0.0,0.0,1230.0,0.0,0.0,0.0,0,1230.0,0,0.0,0,0,0.0,0.0,0.0
2025-07-01,Y03007,NHS ENGLAND MIDLANDS ,ERDINGTON GP HEALTH & WELLBEING WIC,0,0,0,0,0,0,0,0,0,0,0,0,July-2025-CSV-revised.csv,0.0,0.0,1104.0,0.0,0.0,0.0,0,1104.0,0,0.0,0,0,0.0,0.0,0.0
2025-08-01,Y03007,NHS ENGLAND MIDLANDS ,ERDINGTON GP HEALTH & WELLBEING WIC,0,0,0,0,0,0,0,0,0,0,0,0,August-2025-CSV-revised.csv,0.0,0.0,1149.0,0.0,0.0,0.0,0,1149.0,0,0.0,0,0,0.0,0.0,0.0
2025-09-01,Y03007,NHS ENGLAND MIDLANDS ,ERDINGTON GP HEALTH & WELLBEING WIC,0,0,0,0,0,0,0,0,0,0,0,0,September-2025-CSV-revised.csv,0.0,0.0,1253.0,0.0,0.0,0.0,0,1253.0,0,0.0,0,0,0.0,0.0,0.0
2025-10-01,Y03007,NHS ENGLAND MIDLANDS ,ERDINGTON GP HEALTH & WELLBEING WIC,0,0,0,0,0,0,0,0,0,0,0,0,October-2025-CSV-hg6dl.csv,0.0,0.0,2135.0,0.0,0.0,0.0,0,2135.0,0,0.0,0,0,0.0,0.0,0.0
2025-11-01,Y03007,NHS ENGLAND MIDLANDS ,ERDINGTON GP HEALTH & WELLBEING WIC,0,0,0,0,0,0,0,0,0,0,0,0,November-2025-CSV-G9pr3.csv,0.0,0.0,2203.0,0.0,0.0,0.0,0,2203.0,0,0.0,0,0,0.0,0.0,0.0
2025-12-01,Y03007,NHS ENGLAND MIDLANDS ,ERDINGTON GP HEALTH & WELLBEING WIC,0,0,0,0,0,0,0,0,0,0,0,0,December-2025-CSV-K7F4Sp.csv,0.0,0.0,2388.0,0.0,0.0,0.0,0,2388.0,0,0.0,0,0,0.0,0.0,0.0
2026-01-01,Y03007,NHS ENGLAND MIDLANDS ,ERDINGTON GP HEALTH & WELLBEING WIC,0,0,0,0,0,0,0,0,0,0,0,0,January-2026-CSV-S6H81b.csv,0.0,0.0,1865.0,0.0,0.0,0.0,0,1865.0,0,0.0,0,0,0.0,0.0,0.0
2026-02-01,Y03007,NHS ENGLAND MIDLANDS ,ERDINGTON GP HEALTH & WELLBEING WIC,0,0,0,0,0,0,0,0,0,0,0,0,February-2026-CSV-Dl8t54.csv,0.0,0.0,1612.0,0.0,0.0,0.0,0,1612.0,0,0.0,0,0,0.0,0.0,0.0
2020-04-01,DD401,NHS ENGLAND SOUTH WEST ,EXMOUTH MINOR INJURY UNIT,0,0,374,0,0,0,0,0,0,0,0,0,April-2020-revised-260421-abc123.csv,0.0,0.0,0.0,0.0,0.0,0.0,374,0.0,0,0.0,0,0,0.0,0.0,0.0
2020-05-01,DD401,NHS ENGLAND SOUTH WEST ,EXMOUTH MINOR INJURY UNIT,0,0,553,0,0,0,0,0,0,0,0,0,May-2020-revised-260421-de345.csv,0.0,0.0,0.0,0.0,0.0,0.0,553,0.0,0,0.0,0,0,0.0,0.0,0.0
2020-06-01,DD401,NHS ENGLAND SOUTH WEST ,EXMOUTH MINOR INJURY UNIT,0,0,767,0,0,0,0,0,0,0,0,0,June-2020-revised-260421-df453.csv,0.0,0.0,0.0,0.0,0.0,0.0,767,0.0,0,0.0,0,0,0.0,0.0,0.0
2020-07-01,DD401,NHS ENGLAND SOUTH WEST ,EXMOUTH MINOR INJURY UNIT,0,0,986,0,0,0,0,0,0,0,0,0,July-2020-revised-270421-cd305.csv,0.0,0.0,0.0,0.0,0.0,0.0,986,0.0,0,0.0,0,0,0.0,0.0,0.0
2020-08-01,DD401,NHS ENGLAND SOUTH WEST ,EXMOUTH MINOR INJURY UNIT,0,0,1243,0,0,0,0,0,0,0,0,0,August-2020-revised-270421-gh920.csv,0.0,0.0,0.0,0.0,0.0,0.0,1243,0.0,0,0.0,0,0,0.0,0.0,0.0
2020-09-01,DD401,NHS ENGLAND SOUTH WEST ,EXMOUTH MINOR INJURY UNIT,0,0,1077,0,0,0,0,0,0,0,0,0,September-2020-revised-270421-jh930.csv,0.0,0.0,0.0,0.0,0.0,0.0,1077,0.0,0,0.0,0,0,0.0,0.0,0.0
2020-10-01,DD401,NHS ENGLAND SOUTH WEST ,EXMOUTH MINOR INJURY UNIT,0,0,842,0,0,0,0,0,0,0,0,0,October-2020-revised-270421-dr302.csv,0.0,0.0,5.0,0.0,0.0,0.0,842,5.0,0,0.0,0,0,0.0,0.0,0.0
2020-11-01,DD401,NHS ENGLAND SOUTH WEST ,EXMOUTH MINOR INJURY UNIT,0,0,617,0,0,0,0,0,0,0,0,0,November-2020-revised-270421-fr452.csv,0.0,0.0,5.0,0.0,0.0,0.0,617,5.0,0,0.0,0,0,0.0,0.0,0.0
2020-12-01,DD401,NHS ENGLAND SOUTH WEST ,EXMOUTH MINOR INJURY UNIT,0,0,469,0,0,0,0,0,0,0,0,0,December-2020-revised-270421-fd675.csv,0.0,0.0,27.0,0.0,0.0,0.0,469,27.0,0,0.0,0,0,0.0,0.0,0.0
2021-01-01,DD401,NHS ENGLAND SOUTH WEST ,EXMOUTH MINOR INJURY UNIT,0,0,553,0,0,0,0,0,0,0,0,0,January-2021-revised-280421-er231.csv,0.0,0.0,0.0,0.0,0.0,0.0,553,0.0,0,0.0,0,0,0.0,0.0,0.0
2021-02-01,DD401,NHS ENGLAND SOUTH WEST ,EXMOUTH MINOR INJURY UNIT,0,0,627,0,0,0,0,0,0,0,0,0,February-2021-revised-280421-df123.csv,0.0,0.0,19.0,0.0,0.0,0.0,627,19.0,0,0.0,0,0,0.0,0.0,0.0
2021-03-01,DD401,NHS ENGLAND SOUTH WEST ,EXMOUTH MINOR INJURY UNIT,0,0,795,0,0,0,0,0,0,0,0,0,March-2021-revised-280421-ce435.csv,0.0,0.0,27.0,0.0,0.0,0.0,795,27.0,0,0.0,0,0,0.0,0.0,0.0
2021-04-01,DD401,NHS ENGLAND SOUTH WEST ,EXMOUTH MINOR INJURY UNIT,0,0,1044,0,0,0,0,0,0,0,0,0,April-2021-revised-120522-ABC456.csv,0.0,0.0,34.0,0.0,0.0,0.0,1044,34.0,0,0.0,0,0,0.0,0.0,0.0
2021-05-01,DD401,NHS ENGLAND SOUTH WEST ,EXMOUTH MINOR INJURY UNIT,0,0,992,0,0,0,0,0,0,0,0,0,May-2021-revised-120522-DEF678.csv,0.0,0.0,23.0,0.0,0.0,0.0,992,23.0,0,0.0,0,0,0.0,0.0,0.0
2021-06-01,DD401,NHS ENGLAND SOUTH WEST ,EXMOUTH MINOR INJURY UNIT,0,0,1315,0,0,0,0,0,0,0,0,0,June-2021-revised-120522-GHI999.csv,0.0,0.0,21.0,0.0,0.0,0.0,1315,21.0,0,0.0,0,0,0.0,0.0,0.0
2021-07-01,DD401,NHS ENGLAND SOUTH WEST ,EXMOUTH MINOR INJURY UNIT,0,0,1299,0,0,0,0,0,0,0,0,0,July-2021-revised-120522-CBA304.csv,0.0,0.0,12.0,0.0,0.0,0.0,1299,12.0,0,0.0,0,0,0.0,0.0,0.0
2021-08-01,DD401,NHS ENGLAND SOUTH WEST ,EXMOUTH MINOR INJURY UNIT,0,0,1343,0,0,1,0,0,0,0,0,0,August-2021-revised-120522-CCC324.csv,0.0,0.0,10.0,0.0,0.0,0.0,1343,10.0,1,0.0,0,0,0.0007446016381236039,0.0,0.0
2021-09-01,DD401,NHS ENGLAND SOUTH WEST ,EXMOUTH MINOR INJURY UNIT,0,0,1212,0,0,0,0,0,0,0,0,0,September-2021-revised-120522-TSU879.csv,0.0,0.0,8.0,0.0,0.0,0.0,1212,8.0,0,0.0,0,0,0.0,0.0,0.0
2021-10-01,DD401,NHS ENGLAND SOUTH WEST ,EXMOUTH MINOR INJURY UNIT,0,0,1170,0,0,0,0,0,0,0,0,0,October-2021-revised-120522-aaa111.csv,0.0,0.0,12.0,0.0,0.0,0.0,1170,12.0,0,0.0,0,0,0.0,0.0,0.0
2021-11-01,DD401,NHS ENGLAND SOUTH WEST ,EXMOUTH MINOR INJURY UNIT,0,0,1035,0,0,0,0,0,0,0,0,0,November-2021-revised-120522-CDE131.csv,0.0,0.0,7.0,0.0,0.0,0.0,1035,7.0,0,0.0,0,0,0.0,0.0,0.0
2021-12-01,DD401,NHS ENGLAND SOUTH WEST ,EXMOUTH MINOR INJURY UNIT,0,0,944,0,0,0,0,0,0,0,0,0,December-2021-revised-120522-abc323.csv,0.0,0.0,5.0,0.0,0.0,0.0,944,5.0,0,0.0,0,0,0.0,0.0,0.0
2022-01-01,DD401,NHS ENGLAND SOUTH WEST ,EXMOUTH MINOR INJURY UNIT,0,0,878,0,0,0,0,0,0,0,0,0,January-2022-revised-120522-bbb333.csv,0.0,0.0,3.0,0.0,0.0,0.0,878,3.0,0,0.0,0,0,0.0,0.0,0.0
2022-02-01,DD401,NHS ENGLAND SOUTH WEST ,EXMOUTH MINOR INJURY UNIT,0,0,864,0,0,0,0,0,0,0,0,0,February-2022-revised-120522-cag124.csv,0.0,0.0,8.0,0.0,0.0,0.0,864,8.0,0,0.0,0,0,0.0,0.0,0.0
2022-03-01,DD401,NHS ENGLAND SOUTH WEST ,EXMOUTH MINOR INJURY UNIT,0,0,1076,0,0,0,0,0,0,0,0,0,March-2022-revised-120522-cab316.csv,0.0,0.0,12.0,0.0,0.0,0.0,1076,12.0,0,0.0,0,0,0.0,0.0,0.0
2022-04-01,DD401,NHS ENGLAND SOUTH WEST ,EXMOUTH MINOR INJURY UNIT,0,0,1182,0,0,0,0,0,0,0,0,0,April-2022-revised-130624-F4scP.csv,0.0,0.0,14.0,0.0,0.0,0.0,1182,14.0,0,0.0,0,0,0.0,0.0,0.0
2022-05-01,DD401,NHS ENGLAND SOUTH WEST ,EXMOUTH MINOR INJURY UNIT,0,0,1363,0,0,0,0,0,0,0,0,0,May-2022-revised-110523-bbb222.csv,0.0,0.0,15.0,0.0,0.0,0.0,1363,15.0,0,0.0,0,0,0.0,0.0,0.0
2022-06-01,DD401,NHS ENGLAND SOUTH WEST ,EXMOUTH MINOR INJURY UNIT,0,0,1488,0,0,3,0,0,0,0,0,0,June-2022-revised-110523-ccc333.csv,0.0,0.0,14.0,0.0,0.0,0.0,1488,14.0,3,0.0,0,0,0.0020161290322580645,0.0,0.0
2022-07-01,DD401,NHS ENGLAND SOUTH WEST ,EXMOUTH MINOR INJURY UNIT,0,0,1462,0,0,0,0,0,0,0,0,0,July-2022-revised-110523-ddd444.csv,0.0,0.0,0.0,0.0,0.0,0.0,1462,0.0,0,0.0,0,0,0.0,0.0,0.0
2022-08-01,DD401,NHS ENGLAND SOUTH WEST ,EXMOUTH MINOR INJURY UNIT,0,0,1621,0,0,0,0,0,0,0,0,0,August-2022-revised-110523-eee555.csv,0.0,0.0,15.0,0.0,0.0,0.0,1621,15.0,0,0.0,0,0,0.0,0.0,0.0
